source page,source page title,field-0,field-2,field-3,text
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule9:49 AM Dec 17th,schedule,"New allocation by FIIs for emerging markets and India seems a certainty in the calendar year 2024, says Amit Jain."
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule9:48 AM Dec 17th,schedule,"FII will have no choice but to invest in Indian markets moving forward, says Amit Jain Co-Founder of Ashika Global Family Office Services"
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule9:42 AM Dec 17th,schedule,"A move above 21,500 might extend the rally towards 21,800 on the Nifty. On the data front, Nifty PCR is above 1.45, and this might result in some consolidation."
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule9:42 AM Dec 17th,schedule,"Nifty may consolidate around 21,500 before extending northward journey"
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",SUBBU_IYER,schedule8:02 AM Dec 17th,schedule,Christmas and new year holiday mood started. Dow closed flat. S and P 500 Negative. Small cap 2000 is also negative. Time to safeguard the profit.
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",srinivas44,schedule7:05 AM Dec 17th,schedule,"Reliance GDR up 2%. Hence, Monday reliance open at 2550"
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",Giftedwizard,schedule8:28 PM Dec 16th,schedule,any news on bonus in year 2024 ?? if price goes up this year good probability of bonus this year share your views
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",bnssahu,schedule4:32 PM Dec 16th,schedule,IST resistance at 2519 no if
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",SatishRIL,schedule2:42 PM Dec 16th,schedule,It is very hard to believe that this fundamentally strong blue chip company is not able to move along withis rally in the market. I think this will blast suddenly.
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",callputmaster,schedule1:01 PM Dec 16th,schedule,Reliance is a major driver of nifty in weekly trading. Use reliance against nifty to sharpen your trade positions in volatile markets.
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule10:15 AM Dec 16th,schedule,"According to data available with NSDL, which also includes investments made in primary markets, FIIs have invested a total of Rs 42,733 crore so far in December., which is more than four times their investment during November."
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule10:13 AM Dec 16th,schedule,"FIIs bought shares worth Rs 37,677.58 crore and sold Rs 28,438.16 crore of shares during the day"
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule10:13 AM Dec 16th,schedule,"FIIs have now net purchased shares worth Rs 29,733.06 crore so far this month. During the same period, DIIs have net bought Rs 3,182.20 crore worth of shares, according to provisional data"
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule10:12 AM Dec 16th,schedule,"FIIs bought Rs 9,239 cr worth of shares on Dec 15 sends Sensex, Nifty to new high"
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule9:58 AM Dec 16th,schedule,The rally is just in its middle phase of upward trajectory
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule9:58 AM Dec 16th,schedule,"In the ongoing up move, it is best to avoid catching a top and one should use dips as buying opportunity."
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule9:57 AM Dec 16th,schedule,"Is it the mother of all bull markets as Nifty nears 21,500 with 14% gains since October lows"
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",alpesh1919,schedule9:48 AM Dec 16th,schedule,Monday cross 2512 then touch 2537
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",worldinvestor,schedule2:43 PM Dec 15th,schedule,Reliance and HDFC Bank will lead the next leg of the rally to Nifty 24000 hence buy Reliance and HDFC Bank as FII inflows will flow into Reliance and HDFC Bank. The target of Reliance ids Rs.3300 and for HDFC Bank is Rs.2300.
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",gomu108,schedule10:29 PM Dec 15th,schedule,Now this Bull wake up so Nifty ready to touch 22k ????????
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule5:55 PM Dec 15th,schedule,"Sensex, Nifty climb new highs on sustained bull run, investors richer by Rs 3 lakh cr"
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule5:44 PM Dec 15th,schedule,"Nifty eyes 21,500-22,000 zone Nifty eyes 21,500-22,000 zone"
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule5:43 PM Dec 15th,schedule,"Further sharp rally possible only if Nifty surpasses 21,500 resistance zone"
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",ssvasan2005,schedule4:13 PM Dec 15th,schedule,it was a secular bull run in December helped by all sectors and stocks in rotation. Time to convert profitable position. wait for Q3 and year end results to analyse and bet on future growth
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",abhaymukula,schedule3:22 PM Dec 15th,schedule,Now Buy as per your capacity consolidation over take off & cross 2545~2630 in coming few days keep patience and trade accordingly
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",longterm2025,schedule3:14 PM Dec 15th,schedule,its the most lagging stock of 2023 dhirubhai gave huge returns to investors lates hope from mukesh
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",prabirkg,schedule2:05 PM Dec 15th,schedule,"Deepesh bro , you are very close with your today’s analysis. Kya baat hai Sirjee…."
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",Investor1000,schedule1:44 PM Dec 15th,schedule,Govt  must do disinvestment up to 49 percent stake and keep only 51 percent stake for all PSU. At this time coma Govt can raise fund up to 5 Lacs Crs from this bull run.
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",Investor1000,schedule1:42 PM Dec 15th,schedule,1 ration 1 right issue for all PSU must come at this high price for reduce debt.
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule12:46 PM Dec 15th,schedule,"The market is on the verge to record a seventh straight week of gains, for the first time in 3 years."
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule12:46 PM Dec 15th,schedule,"Sensex, Nifty scale new highs, market on course for 7th week of gains"
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule11:10 AM Dec 15th,schedule,"India%u2019s domestic institutional investors main drivers behind Sensex surge Domestic institutional investors in India have invested Rs 5.23 lakh crore in stocks since September 24, 2021. Overseas investors in contrast were net sellers to the tune of Rs 70,000 crore during this period. Sensex%u2019s journey from 60,000 to 70,000 points happened amid the US Fed%u2019s aggressive monetary tightening and geopolitical tensions. The race to 70,000 quickened in the past one-and-a-half months post softening US bond yields and dollar, and more recently the Bharatiya Janata Party%u2019s victories in the state elections. Why it%u2019s important: The sweep by the saffron outfit in heartland states presages policy continuity that has cheered markets. Robust economic growth has also put wind into the sails."
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",Jenish_,schedule11:53 AM Dec 15th,schedule,almost every share got breakout. when will this script get it?
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule11:51 AM Dec 15th,schedule,"Nifty was trading at 16,900 level in March 2023...what a rally"
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule11:50 AM Dec 15th,schedule,"Market poised to see a seventh week of gains on Dalal Street, for the first time in 3 years"
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule11:08 AM Dec 15th,schedule,"Bull run continues on Dalal Street, Sensex powers past 70,000 points Indian equities rose to new highs with the Sensex closing above 70,000 points for the first time, mirroring a global rise around the US Federal Reserve%u2019s signal to cut interest rates in 2024. The Sensex rose 1.34 percent to close at 70,514.20 and the 50-share Nifty gained 1.23 percent to end at 21,182.70 points. These gains mirrored the overnight Wall Street surge that saw Dow Jones close above 37,000 for the first time Why it%u2019s important: The dovish stance by the US Fed will likely trigger a fresh flood of overseas money into emerging markets like India. The rally looks set to continue."
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",BangJackpot,schedule10:34 AM Dec 15th,schedule,"Positive Vibes See in Reliance Industries, RattanIndia Power, Gandhar Oil, SBFC Finance, Future Consumer."
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",Investor1000,schedule10:21 AM Dec 15th,schedule,Good time to take money from market through right issue by companies. They can charge high premium due to bull run.
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",Investor1000,schedule10:20 AM Dec 15th,schedule,LIC can sell their holding in this bull run.I think they must be done it.
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",Investor1000,schedule10:19 AM Dec 15th,schedule,Govt can take money from market in this bull run.
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",Investor1000,schedule10:18 AM Dec 15th,schedule,Govt must sell their promoter stake in open market for PSU disinvestent. Why they are going through OFS.
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",csnkr,schedule10:11 AM Dec 15th,schedule,nifty at 21400 near still RIL struggling to rally with Market ---------??
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",true1,schedule9:36 AM Dec 15th,schedule,"Next week onwards, Reliance will lead Nifty rise, as it should ! Time for it to spurt ! Should make new high in this December series"
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",Deepesh Tiwari,schedule9:12 AM Dec 15th,schedule,RIL intra day target is 2500. Buy buy in this large behemoth counter. Good move to be seen. 
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",SUBBU_IYER,schedule8:08 AM Dec 15th,schedule,"Be cautious. Global market may go to holiday mood for next two weeks, till January 1st. Over heated market globally gives them opportunity to book profit for the holiday."
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",nicknamechanged040,schedule2:15 AM Dec 15th,schedule,Any time petrol price reduced by govt. So oil stocks uncertainty. At the same time FII strong buying our market every day so nifty will reach as possible 22k mark soon. lets see
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",Schulte,schedule9:48 PM Dec 14th,schedule,"Congratulations Bull friends, tomorrow. RIL opening above 2500 level, Short covering will take this to 2540 level"
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",mahendrably,schedule7:54 PM Dec 14th,schedule,especially today i was very much impressed by reliance leading in market us fed news was great news & .....
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule6:03 PM Dec 14th,schedule,tata capital eyes fashion brand rare rabbit at $300 million valuation
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule5:41 PM Dec 14th,schedule,"nifty forms bullish candle, can move towards 21,400"
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule5:34 PM Dec 14th,schedule,"sensex, nifty soar to new highs on dovish fed, investors richer by rs 4 lakh crore"
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule5:33 PM Dec 14th,schedule,bulls drove indian markets to end at record highs on december 14.
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",7099,schedule3:49 PM Dec 14th,schedule,yesterday I have posted about reliance share price rise as back door entry get feeling that my point was taken note & today reliance took lead from front & shown good rise but it had long way to go for the real value of the share price
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",ntnwsu,schedule3:27 PM Dec 14th,schedule,itna bakvas stock kabhi nahi dekha iska future tik nahi lag raha
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",worldinvestor,schedule2:12 PM Dec 14th,schedule,"Reliance and HDFC Bank will lead the next leg of the rally to Nifty 24000 after the US Fed dovish view of the market. Buy Reliance for a target of Rs.3,300 and HDFC Bank for target of Rs.2300."
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",true1,schedule2:09 PM Dec 14th,schedule,Reliance will unlock its value in Retail and Telecom. Its a Goldmine ! Keep on accumulating ! Hopefully we will hear about it by the month end. Buy
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",bullishBuy,schedule1:22 PM Dec 14th,schedule,buy GMRP&UI at 53 ..target 75 plus ..new high upper circuit call...power company is now bullish...debt free company..chart breakout...bullish buy call .
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",ntnwsu,schedule1:14 PM Dec 14th,schedule,nifty itna badane ke bad bhi ye 2500 nahi cross karega ab kya nifty 22000 hone ko itzar hai.
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule1:10 PM Dec 14th,schedule,"NIFTY50 rises above 21,100, Sensex jumps 850 points US Fed powers the rally"
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule12:45 PM Dec 14th,schedule,Reliance Industries emerges as largest wealth creator in 5 years: Motilal Oswal report
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",bhanunadh,schedule11:40 AM Dec 14th,schedule,"I believe reliance will give huge profits in new year..wait for that moment.those stocks which surpassed their 52wks highs will drag to bottom in near term..pfc,rec , defense stocks,it stocks, bank stocks and auto stocks"
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",man44,schedule11:38 AM Dec 14th,schedule,its put writers game they just req such type news to eat all put premium entire set up is done so that they can earn we can just watch everyday same story
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",SUBBU_IYER,schedule11:18 AM Dec 14th,schedule,"Market is overheated. The uptrend is due to US market news. Nothing to do with our market. This may lead to profit taking and fizzle. Of course, Reliance is the only heavy weight available at a rate far below its 52 week high, in spite of robust Q2 result and strong BV. Stock at attractive level."
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",srinj4567,schedule11:09 AM Dec 14th,schedule,"While china population stagnated, India population growing. India population is the hope/bet for world wide businesses. Stock market will keep reaching newer and newer highs. If you dont become part of it youll lose."
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",Investor1000,schedule10:41 AM Dec 14th,schedule,So many big companies must come with right issue to reduce debt. It is good chance to come with right issue on high premium due to stock price is very high.
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",Investor1000,schedule10:34 AM Dec 14th,schedule,Investors who will buy stocks today at this high price will be in loss for next ten years. Market is at very danger zone. Stay away.
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",Investor1000,schedule10:32 AM Dec 14th,schedule,No stock available for buy at BSE and NSE at reasonable price. So stay away from market for next one year.Bye Bye stock market.
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule10:31 AM Dec 14th,schedule,Reliance Industries - DBS Bank India [RIL has identified Bio-Energy business as a key element in their sustainability jourbey] [RIL has announced investment to establish country wide infrastructure for production and distribution of CBG] [DBS Bank India to establish financing programme customised to RILs requirements]
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",SUBBU_IYER,schedule9:31 AM Dec 14th,schedule,"In this overheated market, only RIL is available at attractive level, and safe bet."
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule9:21 AM Dec 14th,schedule,"The overall market sentiment remains bullish, and considering the current levels, traders are advised to initiate fresh long positions."
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",Deepesh Tiwari,schedule9:13 AM Dec 14th,schedule,RIL intra day target si 1475. Buy buy buy . Do not miss rally in this counter. 
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",pareek11387,schedule8:58 AM Dec 14th,schedule,2460 is strong resistance if RIL sustained then next Target 2580 and 2620. 2380 still support base.
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",SUBBU_IYER,schedule8:17 AM Dec 14th,schedule,"Among index heavy weights, only Reliance is available at an attractive level. See its strong book value, and robust EPS. Stock may cross 2500 and go beyond."
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",SUBBU_IYER,schedule8:15 AM Dec 14th,schedule,"So many good news in Reliance in last few quarters, like acquisition of new business, expansion in Retail, Jio, venturing into new growth areas. Market may react to these, in the coming days."
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",bnssahu,schedule7:11 AM Dec 14th,schedule,NEAREST RESISTANCE 2450 BE ALERY
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",KVLR,schedule6:06 AM Dec 14th,schedule,At any cost Nifty once cross 21050 level RIl will blast up side no body will stop it. RIL bulls will ???????????? all call writers will run away to cover Patience will make dividends.
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",true1,schedule5:56 AM Dec 14th,schedule,Nifty is galloping ahead and Reliance is not moving for a very long time ! What happened to it ? So many good news in Reliance but it doesnt budge ! It should have been over Rs 3000 to match Nifty rise at least !
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",BHUSBHAC_BBC,schedule5:42 AM Dec 14th,schedule,The biggest fallacy and mystery of stock market is explained as analysts and brokers make huge gains at the cost of ordinary investors who are misguided wholesale in a world of puts and options as the most destructive and expensive tools to profit the biggies.
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",BHUSBHAC_BBC,schedule5:39 AM Dec 14th,schedule,Nice observation. Yesterday was obvious manipulation to trigger RETAIL to SELL. Now FIIs are getting in and the time has come when RETAIL who have lost patience will try to enter again at a higher price. Quoting a so called expert they advise RETAIL to average on the upside when stocks get expensive rather than when the go down and get cheaper. Certainly not wise words for long term investors.
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",nicknamechanged02017,schedule2:21 AM Dec 14th,schedule,I expect nifty move to 21.5k in next couple of days. FII huge figure. So any stocks buy today for 5-10% return in next 2 sessions. RIL atleast 2.5k and tatasteel atleast?
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",nicknamechanged02017,schedule2:14 AM Dec 14th,schedule,Today all indices power rally 3-5% gap up. All eyes on RIL and tatasteel how to move this time atleast? lets see
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",findy,schedule2:42 PM Dec 13th,schedule,2600 will be on end of december
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",ssm58,schedule10:20 PM Dec 13th,schedule,investors waiting for reliance to reward ... not gone for stock split yet where most of companies hv followed small or big..let us see it will b an event show or investors show... dividend policy is not good... management should look into it.
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",mahendrably,schedule8:30 PM Dec 13th,schedule,todays movement in reliance share price is called back door entry instead of leading in market as it is market leader most of the time back door entry is witnessed
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",nicknamechanged02017,schedule7:41 PM Dec 13th,schedule,many people cautious trade in last 2 sessions ahead of fed decision. all known fed rate pause. but mostly fed govn speech is important. max hawkish . so all asia red in last 3 sessions.
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",J_saleem,schedule7:02 PM Dec 13th,schedule,depeesh- excellent call today on ril keep it up only few traders give such types of excellent calls
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule5:36 PM Dec 13th,schedule,"the financing will enable the ecosystem development for vendor partners to aggregate agri-residue as inputs for the reliance compressed biogas production plants across india, the companies said"
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule5:35 PM Dec 13th,schedule,reliance industries partners with dbs bank for financing programme of cbg plants
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule5:21 PM Dec 13th,schedule,india vix slumps 5% to 12-level india vix slumps 5% to 12-level
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",NKS-MNGLR,schedule1:12 PM Dec 13th,schedule,Is RIL only a oil company just to move with Oil prices. As a producer the International a small change of 3-4 dollars Oil prices will not affect as tax is compensating when it is high. No valuation to its other sectors of telecom Retail etc. etc. Voda Idea is much better placed for investment than this crap stock though they make more profits than Voda Idea. 
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",Investor1000,schedule12:54 PM Dec 13th,schedule,Reliance Ind 52 week low is Rs 2220.30. It will break very soon since crude oil is falling.
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",Investor1000,schedule12:43 PM Dec 13th,schedule,Nobody knows when market will crash. It must crash. It is very clear.
